VideoID,Title,URL,Topic,Status,Talk By
bNGMRHr7n7Y,Ch05 Autobiography of a Yogi (Bengali) | ‘গন্ধবাবা’র অলৌকিক ঘটনা প্রদর্শন | পরমহংস যোগানন্দ,https://www.youtube.com/watch?v=bNGMRHr7n7Y,YSS|Bengali|Autobiography of a Yogi |||,,
v7P6z6ZTG40,Ch05 Autobiography of a Yogi (Hindi) | गंधबाबा के चमत्कारी प्रदर्शन | योगी कथामृत | परमहंस योगानन्द,https://www.youtube.com/watch?v=v7P6z6ZTG40,YSS|Hindi|Autobiography of a Yogi |||,,
nYdu-nIvhSI,Ch05 Autobiography of a Yogi (Kannada) ಗಂಧಭಾಬಾರ ಅಲೌಕಿಕ ಘಟನಾ ಪ್ರದರ್ಶನ | ಪರಮಹಂಸ ಯೋಗಾನಂದ| ಯೋಗಿಯ ಆತ್ಮಕಥೆ,https://www.youtube.com/watch?v=nYdu-nIvhSI,YSS|Kannada|Autobiography of a Yogi |||,,
GCDWzIfdbL8,Ch05 Autobiography of a Yogi (Malayalam) | “ഗന്ധബാബ” സിദ്ധികൾ കാട്ടുന്നു | പരമഹംസ യോഗാനന്ദൻ |,https://www.youtube.com/watch?v=GCDWzIfdbL8,YSS|Malayalam|Autobiography of a Yogi |||,,
SW7HGVla7AE,Ch05 Autobiography of a Yogi (Nepali) | एक जना ‘अत्तरे महात्मा’ को चमत्कार | परमहंस योगानन्द |,https://www.youtube.com/watch?v=SW7HGVla7AE,YSS|Nepali|Autobiography of a Yogi |||,,
sjsJmZoIwlY,Ch05 Autobiography of a Yogi (Tamil) | ஒரு நறுமணச்‌ சித்தர்‌ தன்‌ அற்புதங்களைக்‌ காண்பிக்கிறார்,https://www.youtube.com/watch?v=sjsJmZoIwlY,YSS|Tamil|Autobiography of a Yogi |||,,
VFvRkPBWOaM,Ch05 Autobiography of a Yogi (Telugu) ‘‘గంధబాబా’’ అద్భుతాల ప్రదర్శన | పరమహంస యోగానంద  ఒక యోగి ఆత్మకథ,https://www.youtube.com/watch?v=VFvRkPBWOaM,YSS|Telugu|Autobiography of a Yogi |||,,
Hi5N9AgoNJ4,Ch05 Autobiography of a Yogi(Gujarati) | “સુગંધ સંત” નાં ચમત્કારી પ્રદર્શનો |,https://www.youtube.com/watch?v=Hi5N9AgoNJ4,YSS|Gujarati|Autobiography of a Yogi |||,,
Hz8owh_5HEQ,Ch06 Autobiography of a Yogi (Bengali) | সোহহং স্বামী | পরমহংস যোগানন্দ | যোগী-কথামৃত,https://www.youtube.com/watch?v=Hz8owh_5HEQ,YSS|Bengali|Autobiography of a Yogi |||,,
mpwpCT015lc,Ch06 Autobiography of a Yogi (Hindi) | बाघ स्वामी | योगी कथामृत | परमहंस योगानन्द,https://www.youtube.com/watch?v=mpwpCT015lc,YSS|Hindi|Autobiography of a Yogi |||,,
qmwl9rOdrcc,Ch06 Autobiography of a Yogi (Kannada) | ಹುಲಿಸ್ವಾಮಿ | ಪರಮಹಂಸ ಯೋಗಾನಂದ | ಯೋಗಿಯ ಆತ್ಮಕಥೆ,https://www.youtube.com/watch?v=qmwl9rOdrcc,YSS|Kannada|Autobiography of a Yogi |||,,
XxeLeSQP9a4,Ch06 Autobiography of a Yogi (Malayalam) | കടുവാസ്വാമികൾ | പരമഹംസ യോഗാനന്ദൻ | ഒരു യോഗിയുടെ ആത്മകഥ,https://www.youtube.com/watch?v=XxeLeSQP9a4,YSS|Malayalam|Autobiography of a Yogi |||,,
k45RZWTIsuk,Ch06 Autobiography of a Yogi (Tamil) | புலிச்சாமியார் | பரமஹம்ஸ யோகானந்தர்,https://www.youtube.com/watch?v=k45RZWTIsuk,YSS|Tamil|Autobiography of a Yogi |||,,
iIOQBEaCPto,Ch06 Autobiography of a Yogi (Telugu) | టైగర్ స్వామి | పరమహంస యోగానంద | ఒక యోగి ఆత్మకథ,https://www.youtube.com/watch?v=iIOQBEaCPto,YSS|Telugu|Autobiography of a Yogi |||,,
OjG5Jod2ixU,Ch06 Autobiography of a Yogi(Gujarati) | વાઘસ્વામી | પરમહંસ યોગાનંદ  | યોગી કથામૃત,https://www.youtube.com/watch?v=OjG5Jod2ixU,YSS|Gujarati|Autobiography of a Yogi |||,,
NMOQaeu9D7A,Ch07 Autobiography of a Yogi (Bengali) | লঘিমাসিদ্ধ সাধু ( নগেন্দ্রনাথ ভাদুড়ী ) | পরমহংস যোগানন্দ,https://www.youtube.com/watch?v=NMOQaeu9D7A,YSS|Bengali|Autobiography of a Yogi |||,,
g-_jGhRdW-E,Ch07 Autobiography of a Yogi (Hindi) | प्लवनशील सन्त | योगी कथामृत | परमहंस योगानन्द,https://www.youtube.com/watch?v=g-_jGhRdW-E,YSS|Hindi|Autobiography of a Yogi |||,,
85_5GoiTRtc,Ch07 Autobiography of a Yogi (Kannada) | ಗಾಳಿಯಲ್ಲಿ ತೇಲಾಡುವ ಸಂತ | ಪರಮಹಂಸ ಯೋಗಾನಂದ | ಯೋಗಿಯ ಆತ್ಮಕಥೆ,https://www.youtube.com/watch?v=85_5GoiTRtc,YSS|Kannada|Autobiography of a Yogi |||,,
9ar9ZeqgvQY,Ch07 Autobiography of a Yogi (Malayalam) | ലഘിമാസിദ്ധൻ | പരമഹംസ യോഗാനന്ദൻ | ഒരു യോഗിയുടെ ആത്മകഥ,https://www.youtube.com/watch?v=9ar9ZeqgvQY,YSS|Malayalam|Autobiography of a Yogi |||,,
MmslqIp6Rds,Ch07 Autobiography of a Yogi (Tamil) | அந்தரத்தில்‌ மிதக்கும்‌ மகான்‌ நாகேந்திர நாத்‌ பாதுரி!,https://www.youtube.com/watch?v=MmslqIp6Rds,YSS|Tamil|Autobiography of a Yogi |||,,
BODkqcbEbc8,Ch07 Autobiography of a Yogi (Telugu) | గాలిలో తేలే సాధువు | పరమహంస యోగానంద | ఒక యోగి ఆత్మకథ,https://www.youtube.com/watch?v=BODkqcbEbc8,YSS|Telugu|Autobiography of a Yogi |||,,
0Ln4WPQzbjI,Ch07 Autobiography of a Yogi(Gujarati) | હવામાં તરતા સંત (નાગેન્દ્રનાથ ભાદુરી) |,https://www.youtube.com/watch?v=0Ln4WPQzbjI,YSS|Gujarati|Autobiography of a Yogi |||,,
gcBCv-hqX6M,Ch08 Autobiography of a Yogi (Bengali) | ভারতের মহান বৈজ্ঞানিক —  জগদীশচন্দ্র বসু | পরমহংস যোগানন্দ,https://www.youtube.com/watch?v=gcBCv-hqX6M,YSS|Bengali|Autobiography of a Yogi |||,,
Gqm5WQg_BII,Ch08 Autobiography of a Yogi (Hindi) | भारत के महान् वैज्ञानिक सर जगदीशचन्द्र बोस | योगी कथामृत,https://www.youtube.com/watch?v=Gqm5WQg_BII,YSS|Hindi|Autobiography of a Yogi |||,,
DAQWzG-EkRU,Ch08 Autobiography of a Yogi (Kannada) | ಪರಮಹಂಸ ಯೋಗಾನಂದ | ಯೋಗಿಯ ಆತ್ಮಕಥೆ,https://www.youtube.com/watch?v=DAQWzG-EkRU,YSS|Kannada|Autobiography of a Yogi |||,,
MPP0U3hi_fg,Ch08 Autobiography of a Yogi (Malayalam)|ഭാരതത്തിന്റെ മഹാനായ ശാസ്ത്രജ്ഞൻ ജെ.സി.ബോസ്|പരമഹംസ യോഗാനന്ദൻ,https://www.youtube.com/watch?v=MPP0U3hi_fg,YSS|Malayalam|Autobiography of a Yogi |||,,
wpSc9L_M6T4,Ch08 Autobiography of a Yogi (Nepali) | भारतका महान् वैज्ञानिक जगदीशचन्द्र बोस | परमहंस योगानन्द |,https://www.youtube.com/watch?v=wpSc9L_M6T4,YSS|Nepali|Autobiography of a Yogi |||,,
0BY0GBpHSfU,"Ch08 Autobiography of a Yogi (Tamil) | பாரதத்தின்‌ தலைசிறந்த விஞ்ஞானி, ஜகதீஸ்‌ சந்திரபோஸ்",https://www.youtube.com/watch?v=0BY0GBpHSfU,YSS|Tamil|Autobiography of a Yogi |||,,
WCRco2U60JE,Ch08 Autobiography of a Yogi (Telugu) | పరమహంస యోగానంద | ఒక యోగి ఆత్మకథ,https://www.youtube.com/watch?v=WCRco2U60JE,YSS|Telugu|Autobiography of a Yogi |||,,
CiVH4XsPZBM,Ch08 Autobiography of a Yogi(Gujarati) | ભારતના મહાન વૈજ્ઞાનિક સર જગદીશચંદ્ર બોઝ |,https://www.youtube.com/watch?v=CiVH4XsPZBM,YSS|Gujarati|Autobiography of a Yogi |||,,
tAkGuZAvl1w,Ch09 Autobiography of a Yogi (Bengali) | এক আনন্দময় ভক্ত ও তাঁর ভগবতী প্রেম ( মাস্টার মহাশয় ),https://www.youtube.com/watch?v=tAkGuZAvl1w,YSS|Bengali|Autobiography of a Yogi |||,,
k9DA2_Q9gKg,Ch09 Autobiography of a Yogi (Hindi) | परमानन्दमग्न भक्त और उनकी ईश्वर के साथ प्रेमलीला |योगी कथामृत,https://www.youtube.com/watch?v=k9DA2_Q9gKg,YSS|Hindi|Autobiography of a Yogi |||,,
oYUIpcUEJDM,Ch09 Autobiography of a Yogi (Kannada) | ಪರಮಹಂಸ ಯೋಗಾನಂದ | ಯೋಗಿಯ ಆತ್ಮಕಥೆ,https://www.youtube.com/watch?v=oYUIpcUEJDM,YSS|Kannada|Autobiography of a Yogi |||,,
umKOyQltWL0,Ch09 Autobiography of a Yogi (Malayalam) | ഭക്തപരമാനന്ദനും അദ്ദേഹത്തിന്റെ വിശ്വപ്രണയവും |,https://www.youtube.com/watch?v=umKOyQltWL0,YSS|Malayalam|Autobiography of a Yogi |||,,
UBKDEVM8k08,Ch09 Autobiography of a Yogi (Tamil) | ஆனந்தமயமான பக்தரும்‌ அவரது பிரபஞ்சப்‌ பிரேமையும்‌,https://www.youtube.com/watch?v=UBKDEVM8k08,YSS|Tamil|Autobiography of a Yogi |||,,
Urvsyc4G-YU,Ch09 Autobiography of a Yogi (Telugu) | పరమహంస యోగానంద | ఒక యోగి ఆత్మకథ,https://www.youtube.com/watch?v=Urvsyc4G-YU,YSS|Telugu|Autobiography of a Yogi |||,,
gLy17BVb39A,Ch09 Autobiography of a Yogi(Gujarati) | પરમહંસ યોગાનંદ  | યોગી કથામૃત,https://www.youtube.com/watch?v=gLy17BVb39A,YSS|Gujarati|Autobiography of a Yogi |||,,
b72tbKrbIz8,Ch10 Autobiography of a Yogi (Bengali) | মদীয় গুরুদেব স্বামী শ্রীযুক্তেশ্বরের দর্শনলাভ |যোগী-কথামৃত,https://www.youtube.com/watch?v=b72tbKrbIz8,YSS|Bengali|Autobiography of a Yogi |||,,
ZlT2ekqRJOI,Ch10 Autobiography of a Yogi (Hindi) | अपने गुरु श्रीयुक्तेश्वरजी से मेरी भेंट | योगी कथामृत,https://www.youtube.com/watch?v=ZlT2ekqRJOI,YSS|Hindi|Autobiography of a Yogi |||,,
7UdT32aaySU,Ch10 Autobiography of a Yogi (Kannada) | ಪರಮಹಂಸ ಯೋಗಾನಂದ | ಯೋಗಿಯ ಆತ್ಮಕಥೆ,https://www.youtube.com/watch?v=7UdT32aaySU,YSS|Kannada|Autobiography of a Yogi |||,,
qH0QufoPF60,Ch10 Autobiography of a Yogi (Malayalam) | ഞാൻ എന്റെ ഗുരുദേവൻ ശ്രീയുക്തേശ്വരനെ കണ്ടുമുട്ടുന്നു |,https://www.youtube.com/watch?v=qH0QufoPF60,YSS|Malayalam|Autobiography of a Yogi |||,,
dFx8JeiDvFU,Ch10 Autobiography of a Yogi (Nepali) | मेरो गुरु श्रीयुक्तेश्वरसँग भेट | परमहंस योगानन्द |,https://www.youtube.com/watch?v=dFx8JeiDvFU,YSS|Nepali|Autobiography of a Yogi |||,,
VMQOjbRDV_E,"Ch10 Autobiography of a Yogi (Tamil) | நான்‌ என்‌ குரு, ஸ்ரீ யுக்தேஸ்வரைச்‌ சந்திக்கிறேன்",https://www.youtube.com/watch?v=VMQOjbRDV_E,YSS|Tamil|Autobiography of a Yogi |||,,
v99NCLmOr0c,Ch10 Autobiography of a Yogi (Telugu) | పరమహంస యోగానంద | ఒక యోగి ఆత్మకథ,https://www.youtube.com/watch?v=v99NCLmOr0c,YSS|Telugu|Autobiography of a Yogi |||,,
4hGfYAuEY2A,Ch10 Autobiography of a Yogi(Gujarati) | મારા ગુરુ શ્રી યુક્તેશ્વરજી સાથે મિલન |,https://www.youtube.com/watch?v=4hGfYAuEY2A,YSS|Gujarati|Autobiography of a Yogi |||,,
6D1b_V3kYJg,Ch11 Autobiography of a Yogi (Bengali) | বৃন্দাবনে দুই কপর্দকহীন বালক | পরমহংস যোগানন্দ |যোগী-কথামৃত,https://www.youtube.com/watch?v=6D1b_V3kYJg,YSS|Bengali|Autobiography of a Yogi |||,,
dEHjud6QEdU,Ch11 Autobiography of a Yogi (Hindi) | दो अकिंचन बालक वृन्दावन में | योगी कथामृत | परमहंस योगानन्द,https://www.youtube.com/watch?v=dEHjud6QEdU,YSS|Hindi|Autobiography of a Yogi |||,,
l5hQvDuBQEA,Ch11 Autobiography of a Yogi (Kannada) | ಪರಮಹಂಸ ಯೋಗಾನಂದ | ಯೋಗಿಯ ಆತ್ಮಕಥೆ,https://www.youtube.com/watch?v=l5hQvDuBQEA,YSS|Kannada|Autobiography of a Yogi |||,,
DGnpH9JlHRI,Ch11 Autobiography of a Yogi (Malayalam) | പൈസയില്ലാതെ രണ്ടുകുട്ടികൾ വൃന്ദാവനത്തിൽ |പരമഹംസ യോഗാനന്ദൻ,https://www.youtube.com/watch?v=DGnpH9JlHRI,YSS|Malayalam|Autobiography of a Yogi |||,,
E6f7xtojtUE,Ch11 Autobiography of a Yogi (Nepali) | दुई बेखर्ची युवकहरू वृन्दावनमा | परमहंस योगानन्द |,https://www.youtube.com/watch?v=E6f7xtojtUE,YSS|Nepali|Autobiography of a Yogi |||,,
uHfBbHUeji4,Ch11 Autobiography of a Yogi (Tamil) | பிருந்தாவனில்‌ காசில்லாத இரு சிறுவர்கள் | பரமஹம்ஸ யோகானந்தர்,https://www.youtube.com/watch?v=uHfBbHUeji4,YSS|Tamil|Autobiography of a Yogi |||,,
QRO2YBTEnow,Ch11 Autobiography of a Yogi (Telugu) | పరమహంస యోగానంద | ఒక యోగి ఆత్మకథ,https://www.youtube.com/watch?v=QRO2YBTEnow,YSS|Telugu|Autobiography of a Yogi |||,,
M4KYBlsMcjk,Ch11 Autobiography of a Yogi(Gujarati) | બે કિશોરોએ વગર પૈસે કરેલી વૃંદાવનની મુસાફરી |,https://www.youtube.com/watch?v=M4KYBlsMcjk,YSS|Gujarati|Autobiography of a Yogi |||,,
Fnlq8Unv6dM,Ch12 Autobiography of a Yogi (Bengali) | আমার গুরুর আশ্রমে কয়েকবছর | পরমহংস যোগানন্দ | যোগী-কথামৃত,https://www.youtube.com/watch?v=Fnlq8Unv6dM,YSS|Bengali|Autobiography of a Yogi |||,,
VDmgJvGmmRc,Ch12 Autobiography of a Yogi (Hindi) | अपने गुरु के आश्रम की कालावधि | योगी कथामृत | परमहंस योगानन्द,https://www.youtube.com/watch?v=VDmgJvGmmRc,YSS|Hindi|Autobiography of a Yogi |||,,
mXnTi6Ee8zE,Ch12 Autobiography of a Yogi (Kannada) | ಪರಮಹಂಸ ಯೋಗಾನಂದ | ಯೋಗಿಯ ಆತ್ಮಕಥೆ,https://www.youtube.com/watch?v=mXnTi6Ee8zE,YSS|Kannada|Autobiography of a Yogi |||,,
zZcO5ju10FA,Ch12 Autobiography of a Yogi (Malayalam) | എന്റെ ഗുരുവിന്റെ ആശ്രമത്തിലെ വർഷങ്ങൾ | പരമഹംസ യോഗാനന്ദൻ |,https://www.youtube.com/watch?v=zZcO5ju10FA,YSS|Malayalam|Autobiography of a Yogi |||,,
QMvMqgmJV0E,Ch12 Autobiography of a Yogi (Nepali) | गुरुको आश्रममा केही वर्ष | परमहंस योगानन्द | योगीको आत्मकथा,https://www.youtube.com/watch?v=QMvMqgmJV0E,YSS|Nepali|Autobiography of a Yogi |||,,
tXfUuuZOKCE,Ch12 Autobiography of a Yogi (Tamil) | என்‌ குருவின்‌ ஆசிரமத்தில்‌ கழித்த வருடங்கள்,https://www.youtube.com/watch?v=tXfUuuZOKCE,YSS|Tamil|Autobiography of a Yogi |||,,
7lhMnW1e0MQ,Ch12 Autobiography of a Yogi (Telugu) | పరమహంస యోగానంద | ఒక యోగి ఆత్మకథ,https://www.youtube.com/watch?v=7lhMnW1e0MQ,YSS|Telugu|Autobiography of a Yogi |||,,
574sNzG7UGs,Ch12 Autobiography of a Yogi(Gujarati) | મારા ગુરુના આશ્રમમાં વીતાવેલાં વર્ષો |,https://www.youtube.com/watch?v=574sNzG7UGs,YSS|Gujarati|Autobiography of a Yogi |||,,
P10tT0etn60,Ch13 Autobiography of a Yogi (Bengali) | বিনিদ্র সাধু ( রামগোপাল মজুমদার ) | পরমহংস যোগানন্দ,https://www.youtube.com/watch?v=P10tT0etn60,YSS|Bengali|Autobiography of a Yogi |||,,
f2LK2zI33yY,Ch13 Autobiography of a Yogi (Hindi) | विनिद्र संत | योगी कथामृत | परमहंस योगानन्द,https://www.youtube.com/watch?v=f2LK2zI33yY,YSS|Hindi|Autobiography of a Yogi |||,,
CSzcFeSYpdQ,Ch13 Autobiography of a Yogi (Kannada) | ನಿದ್ರಿಸದ ಸಂತ | ಪರಮಹಂಸ ಯೋಗಾನಂದ | ಯೋಗಿಯ ಆತ್ಮಕಥೆ,https://www.youtube.com/watch?v=CSzcFeSYpdQ,YSS|Kannada|Autobiography of a Yogi |||,,
6x6T6AaQh7Y,Ch13 Autobiography of a Yogi (Malayalam) | ഉറങ്ങാത്ത പുണ്യാത്മാവ് | പരമഹംസ യോഗാനന്ദൻ |,https://www.youtube.com/watch?v=6x6T6AaQh7Y,YSS|Malayalam|Autobiography of a Yogi |||,,
MkIbP-8hwtU,Ch13 Autobiography of a Yogi (Nepali) | निद्राहीन सन्त | परमहंस योगानन्द | योगीको आत्मकथा,https://www.youtube.com/watch?v=MkIbP-8hwtU,YSS|Nepali|Autobiography of a Yogi |||,,
DQrGIOQ6tls,Ch13 Autobiography of a Yogi (Tamil) | தூக்கமற்ற மகான்‌ (ராம்‌ கோபால்‌ மஜும்தார்) பரமஹம்ஸ யோகானந்தர்,https://www.youtube.com/watch?v=DQrGIOQ6tls,YSS|Tamil|Autobiography of a Yogi |||,,
QnYQJs18lb0,Ch13 Autobiography of a Yogi (Telugu) | నిద్రపోని సాధువు | పరమహంస యోగానంద | ఒక యోగి ఆత్మకథ,https://www.youtube.com/watch?v=QnYQJs18lb0,YSS|Telugu|Autobiography of a Yogi |||,,
CZoj6fn_fCo,Ch13 Autobiography of a Yogi(Gujarati) | નિદ્રાવિહીન સંત (રામગોપાલ મજુમદાર),https://www.youtube.com/watch?v=CZoj6fn_fCo,YSS|Gujarati|Autobiography of a Yogi |||,,
px1nfZ02WGk,Ch14 Autobiography of a Yogi (Bengali) | সমাধির অনুভূতি | পরমহংস যোগানন্দ | যোগী-কথামৃত,https://www.youtube.com/watch?v=px1nfZ02WGk,YSS|Bengali|Autobiography of a Yogi |||,,
M1ODi9I2ULk,Ch14 Autobiography of a Yogi (Hindi) | समाधि—लाभ | योगी कथामृत | परमहंस योगानन्द,https://www.youtube.com/watch?v=M1ODi9I2ULk,YSS|Hindi|Autobiography of a Yogi |||,,
CpUr5caOEYs,Ch14 Autobiography of a Yogi (Kannada) | ಪರಮಹಂಸ ಯೋಗಾನಂದ | ಯೋಗಿಯ ಆತ್ಮಕಥೆ,https://www.youtube.com/watch?v=CpUr5caOEYs,YSS|Kannada|Autobiography of a Yogi |||,,
SaXbYL55cBE,Ch14 Autobiography of a Yogi (Malayalam) | സമാധിലാഭം | പരമഹംസ യോഗാനന്ദൻ | ഒരു യോഗിയുടെ ആത്മകഥ,https://www.youtube.com/watch?v=SaXbYL55cBE,YSS|Malayalam|Autobiography of a Yogi |||,,
ad7lBKndwYk,Ch14 Autobiography of a Yogi (Nepali) | ब्राह्मचैतन्यको अनुभव | परमहंस योगानन्द | योगीको आत्मकथा,https://www.youtube.com/watch?v=ad7lBKndwYk,YSS|Nepali|Autobiography of a Yogi |||,,
D3a5vG5D92o,Ch14 Autobiography of a Yogi (Tamil) | பேரண்ட உணர்வின்‌ ஓர்‌ அனுபவம் | பரமஹம்ஸ யோகானந்தர்,https://www.youtube.com/watch?v=D3a5vG5D92o,YSS|Tamil|Autobiography of a Yogi |||,,
